;ID;Country;Total Cases;New Cases;Total Deaths;New Deaths;Total Recovered;New Recovered;Active Cases;Serious, Critical;Tot Cases/1M pop;Deaths/ 1M pop;Total Tests;Tests/ 1M pop;Continent;1 Case every X people;1 Death every X people;1 Test every X ppl
181;182.0;Mongolia;313.0;; ;;302.0;;11.0;1.0;95.0;;65596.0;19937.0;Asia;10512.0;;50.0
182;183.0;Curaçao;291.0;;1.0;;103.0;;187.0;1.0;1772.0;6.0;1080.0;6575.0;North America;564.0;164247.0;152.0
183;184.0;Cambodia;275.0;; ;;274.0;;1.0;;16.0;;127777.0;7619.0;Asia;60986.0;;131.0
184;185.0;Bhutan;261.0;; ;;195.0;1.0;66.0;;337.0;;129137.0;166944.0;Asia;2964.0;;6.0
185;186.0;Cayman Islands;210.0;;1.0;;205.0;;4.0;;3187.0;15.0;38003.0;576703.0;North America;314.0;65897.0;2.0
186;187.0;Monaco;197.0;;1.0;;163.0;;33.0;1.0;5012.0;25.0;51953.0;1321757.0;Europe;200.0;39306.0;1.0
187;188.0;Barbados;189.0;;7.0;;173.0;;9.0;;657.0;24.0;21735.0;75612.0;North America;1521.0;41065.0;13.0
188;189.0;Bermuda;180.0;;9.0;;166.0;;5.0;;2893.0;145.0;58742.0;944041.0;North America;346.0;6914.0;1.0
189;190.0;Brunei ;145.0;;3.0;;142.0;;0.0;;331.0;7.0;56691.0;129304.0;Asia;3024.0;146144.0;8.0
190;191.0;Seychelles;143.0;; ;;136.0;;7.0;;1452.0;;5200.0;52799.0;Africa;689.0;;19.0
191;192.0;Liechtenstein;116.0;1.0;1.0;;110.0;;5.0;;3040.0;26.0;900.0;23589.0;Europe;329.0;38153.0;42.0
192;193.0;Antigua and Barbuda;96.0;;3.0;;92.0;;1.0;;978.0;31.0;2459.0;25063.0;North America;1022.0;32705.0;40.0
193;194.0;British Virgin Islands;69.0;;1.0;;48.0;;20.0;2.0;2279.0;33.0;4410.0;145655.0;North America;439.0;30277.0;7.0
194;195.0;Caribbean Netherlands;69.0;15.0;1.0;;21.0;3.0;47.0;;2626.0;38.0;1996.0;75957.0;North America;381.0;26278.0;13.0
195;196.0;St. Vincent Grenadines;64.0;; ;;64.0;;0.0;;576.0;;4778.0;43037.0;North America;1735.0;;23.0
196;197.0;Macao;46.0;; ;;46.0;;0.0;;71.0;;4238.0;6507.0;Asia;14159.0;;154.0
197;198.0;Fiji;32.0;;2.0;;28.0;;2.0;1.0;36.0;2.0;9912.0;11039.0;Australia/Oceania;28060.0;448964.0;91.0
198;199.0;Saint Lucia;27.0;; ;;26.0;;1.0;;147.0;;7766.0;42248.0;North America;6808.0;;24.0
199;200.0;Timor-Leste;27.0;; ;;27.0;;0.0;;20.0;;6783.0;5123.0;Asia;49039.0;;195.0
200;201.0;New Caledonia;26.0;; ;;26.0;;0.0;;91.0;;13875.0;48493.0;Australia/Oceania;11005.0;;21.0
201;202.0;Dominica;24.0;; ;;18.0;;6.0;;333.0;;2612.0;36264.0;North America;3001.0;;28.0
202;203.0;Grenada;24.0;; ;;24.0;;0.0;;213.0;;6252.0;55503.0;North America;4693.0;;18.0
203;204.0;Laos;23.0;; ;;22.0;;1.0;;3.0;;48774.0;6682.0;Asia;317361.0;;150.0
204;205.0;St. Barth;23.0;; ;;16.0;;7.0;;2327.0;;2075.0;209935.0;North America;430.0;;5.0
205;206.0;Saint Kitts and Nevis;19.0;; ;;17.0;;2.0;;357.0;;2138.0;40124.0;North America;2804.0;;25.0
206;207.0;Greenland;14.0;; ;;14.0;;0.0;;247.0;;7505.0;132147.0;North America;4057.0;;8.0
207;208.0;Montserrat;13.0;;1.0;;12.0;;0.0;;2604.0;200.0;449.0;89926.0;North America;384.0;4993.0;11.0
208;209.0;Falkland Islands;13.0;; ;;13.0;;0.0;;3712.0;;2261.0;645631.0;South America;269.0;;2.0
209;210.0;Vatican City;12.0;; ;;12.0;;0.0;;14981.0;;;;Europe;67.0;;
210;211.0;Saint Pierre Miquelon;12.0;1.0; ;;6.0;1.0;6.0;;2074.0;;1967.0;339900.0;North America;482.0;;3.0
211;212.0;Western Sahara;10.0;;1.0;;8.0;;1.0;;17.0;2.0;;;Africa;60057.0;600574.0;
212;213.0;NO COUNTRY;9.0;;2.0;;;;7.0;;;;;;;;;
213;214.0;Anguilla;3.0;; ;;3.0;;0.0;;200.0;;1020.0;67851.0;North America;5011.0;;15.0
214;215.0;China;85307.0;10.0;4634.0;;80505.0;8.0;168.0;4.0;59.0;3.0;160000000.0;111163.0;Asia;16872.0;310601.0;9.0
