;ID;Country;Total Cases;New Cases;Total Deaths;New Deaths;Total Recovered;New Recovered;Active Cases;Serious, Critical;Tot Cases/1M pop;Deaths/ 1M pop;Total Tests;Tests/ 1M pop;Continent;1 Case every X people;1 Death every X people;1 Test every X ppl
199;192.0;Saint Martin;49.0;;3.0;;41.0;;5.0;1.0;1266.0;78.0;1080.0;27900.0;North America;790.0;12903.0;36.0
200;193.0;Belize;48.0;;2.0;;26.0;;20.0;;121.0;5.0;3166.0;7953.0;North America;8294.0;199047.0;126.0
201;194.0;Macao;46.0;; ;;46.0;;0.0;;71.0;;4071.0;6264.0;Asia;14129.0;;160.0
202;195.0;Curaçao;29.0;;1.0;;24.0;;4.0;;177.0;6.0;1080.0;6580.0;North America;5660.0;164141.0;152.0
203;196.0;Fiji;27.0;; ;;18.0;;9.0;;30.0;;4000.0;4460.0;Australia/Oceania;33219.0;;224.0
204;197.0;Saint Lucia;24.0;; ;;22.0;;2.0;;131.0;;2934.0;15973.0;North America;7654.0;;63.0
205;198.0;Timor-Leste;24.0;; ;;24.0;;0.0;;18.0;;1568.0;1188.0;Asia;55002.0;;842.0
206;199.0;Grenada;23.0;; ;;23.0;;0.0;;204.0;;5465.0;48552.0;North America;4894.0;;21.0
207;200.0;New Caledonia;22.0;; ;;22.0;;0.0;;77.0;;10119.0;35420.0;Australia/Oceania;12986.0;;28.0
208;201.0;Laos;20.0;; ;;19.0;;1.0;;3.0;;25875.0;3553.0;Asia;364129.0;;281.0
209;202.0;Dominica;18.0;; ;;18.0;;0.0;;250.0;;1005.0;13959.0;North America;4000.0;;72.0
210;203.0;Saint Kitts and Nevis;17.0;; ;;15.0;;2.0;;319.0;;948.0;17811.0;North America;3131.0;;56.0
211;204.0;Falkland Islands;13.0;; ;;13.0;;0.0;;3729.0;;1816.0;520941.0;South America;268.0;;2.0
212;205.0;Greenland;13.0;; ;;13.0;;0.0;;229.0;;5666.0;99794.0;North America;4367.0;;10.0
213;206.0;Montserrat;12.0;;1.0;;10.0;;1.0;;2404.0;200.0;61.0;12220.0;North America;416.0;4992.0;82.0
214;207.0;Vatican City;12.0;; ;;12.0;;0.0;;14981.0;;;;Europe;67.0;;
215;208.0;Caribbean Netherlands;11.0;; ;;7.0;;4.0;;419.0;;424.0;16159.0;North America;2385.0;;62.0
216;209.0;Western Sahara;10.0;;1.0;;8.0;;1.0;;17.0;2.0;;;Africa;59824.0;598239.0;
217;210.0;NO COUNTRY;9.0;;2.0;;;;7.0;;;;;;;;;
218;211.0;British Virgin Islands;8.0;;1.0;;7.0;;0.0;;265.0;33.0;439.0;14515.0;North America;3781.0;30245.0;69.0
219;212.0;St. Barth;7.0;; ;;6.0;;1.0;;709.0;;1246.0;126126.0;North America;1411.0;;8.0
220;213.0;Saint Pierre Miquelon;4.0;; ;;1.0;;3.0;;691.0;;;;North America;1448.0;;
221;214.0;Anguilla;3.0;; ;;3.0;;0.0;;200.0;;380.0;25313.0;North America;5004.0;;40.0
222;215.0;China;83891.0;61.0;4634.0;;78918.0;10.0;339.0;6.0;58.0;3.0;90410000.0;62814.0;Asia;17157.0;310601.0;16.0
