;ID;Country;Total Cases;New Cases;Total Deaths;New Deaths;Total Recovered;New Recovered;Active Cases;Serious, Critical;Tot Cases/1M pop;Deaths/ 1M pop;Total Tests;Tests/ 1M pop;Continent;1 Case every X people;1 Death every X people;1 Test every X ppl
195;188.0;St. Vincent Grenadines;29.0;; ;;26.0;;3.0;;261.0;;746.0;6725.0;North America;3825.0;;149.0
196;189.0;Antigua and Barbuda;26.0;;3.0;;22.0;;1.0;1.0;266.0;31.0;489.0;4994.0;North America;3766.0;32636.0;200.0
197;190.0;Timor-Leste;24.0;; ;;24.0;;0.0;;18.0;;1568.0;1190.0;Asia;54902.0;;840.0
198;191.0;Curaçao;23.0;;1.0;;19.0;;3.0;;140.0;6.0;1080.0;6582.0;North America;7134.0;164077.0;152.0
199;192.0;Grenada;23.0;; ;;23.0;;0.0;;204.0;;4130.0;36708.0;North America;4892.0;;27.0
200;193.0;Belize;22.0;;2.0;;17.0;;3.0;;55.0;5.0;1998.0;5028.0;North America;18064.0;198702.0;199.0
201;194.0;New Caledonia;21.0;; ;;21.0;;0.0;;74.0;;8049.0;28200.0;Australia/Oceania;13592.0;;35.0
202;195.0;Laos;19.0;; ;;19.0;;0.0;;3.0;;12829.0;1764.0;Asia;382762.0;;567.0
203;196.0;Saint Lucia;19.0;; ;;18.0;;1.0;;103.0;;1584.0;8627.0;North America;9664.0;;116.0
204;197.0;Dominica;18.0;; ;;18.0;;0.0;;250.0;;623.0;8655.0;North America;3999.0;;116.0
205;198.0;Fiji;18.0;; ;;18.0;;0.0;;20.0;;4000.0;4463.0;Australia/Oceania;49793.0;;224.0
206;199.0;Saint Kitts and Nevis;15.0;; ;;15.0;;0.0;;282.0;;435.0;8178.0;North America;3546.0;;122.0
207;200.0;Turks and Caicos;14.0;;1.0;;11.0;;2.0;;362.0;26.0;366.0;9457.0;North America;2764.0;38702.0;106.0
208;201.0;Falkland Islands;13.0;; ;;13.0;;0.0;;3740.0;;981.0;282221.0;South America;267.0;;4.0
209;202.0;Greenland;13.0;; ;;13.0;;0.0;;229.0;;2807.0;49447.0;North America;4367.0;;20.0
210;203.0;Vatican City;12.0;; ;;12.0;;0.0;;14981.0;;;;Europe;67.0;;
211;204.0;Lesotho;12.0;8.0; ;;2.0;;10.0;;6.0;;2137.0;998.0;Africa;178484.0;;1002.0
212;205.0;Montserrat;11.0;;1.0;;10.0;;0.0;;2204.0;200.0;61.0;12220.0;North America;454.0;4992.0;82.0
213;206.0;Seychelles;11.0;; ;;11.0;;0.0;;112.0;;;;Africa;8939.0;;
214;207.0;Western Sahara;10.0;1.0;1.0;;8.0;;1.0;;17.0;2.0;;;Africa;59683.0;596831.0;
215;208.0;NO COUNTRY;9.0;;2.0;;;;7.0;;;;;;;;;
216;209.0;British Virgin Islands;8.0;;1.0;;7.0;;0.0;;265.0;33.0;212.0;7014.0;North America;3778.0;30226.0;143.0
217;210.0;Papua New Guinea;8.0;; ;;8.0;;0.0;;0.9;;5281.0;591.0;Australia/Oceania;1117709.0;;1693.0
218;211.0;Caribbean Netherlands;7.0;; ;;7.0;;0.0;;267.0;;424.0;16173.0;North America;3745.0;;62.0
219;212.0;St. Barth;6.0;; ;;6.0;;0.0;;608.0;;152.0;15391.0;North America;1646.0;;65.0
220;213.0;Anguilla;3.0;; ;;3.0;;0.0;;200.0;;93.0;6200.0;North America;5000.0;;161.0
221;214.0;Saint Pierre Miquelon;1.0;; ;;1.0;;0.0;;173.0;;;;North America;5795.0;;
222;215.0;China;83396.0;18.0;4634.0;;78413.0;;349.0;10.0;58.0;3.0;;;Asia;17259.0;310601.0;
